nose_x,nose_y,nose_z,nose_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,label,exercise
0.5873951,0.18035682,-0.6181537,0.9995991,0.7096373,0.31982687,-0.2966692,0.99966574,0.51235735,0.34126347,-0.29090354,0.99949604,0.74846363,0.53877664,-0.17730452,0.9839971,0.4913476,0.5646144,-0.21893449,0.9711471,0.7552251,0.725633,-0.26611167,0.9681946,0.47819954,0.7654344,-0.32009906,0.8598168,0.68301576,0.70146596,0.00498083,0.98901457,0.56365097,0.7090775,-0.004389112,0.99047285,0.67405117,0.9449693,0.03718966,0.7458594,0.5695373,0.98044467,0.12114151,0.66784924,0.6557296,1.1673847,0.4710625,0.25281325,0.56948745,1.1959186,0.50489193,0.2367639,incorrect,squat
0.5875436,0.18072204,-0.61532795,0.999616,0.709881,0.3198592,-0.30033305,0.9996676,0.51254505,0.34141487,-0.2931108,0.9995078,0.7487972,0.538995,-0.18252322,0.9839879,0.49139404,0.5648576,-0.22227407,0.97138155,0.75526613,0.7256295,-0.26725948,0.9683198,0.47845283,0.7655315,-0.31919783,0.86070645,0.6830064,0.7014526,0.0016753289,0.98914826,0.5637769,0.709425,-0.0010607925,0.99068576,0.67806023,0.94231385,0.043983717,0.7488021,0.56963027,0.9751951,0.12976556,0.6721918,0.6539146,1.1598223,0.4662346,0.26211277,0.56910247,1.1876713,0.513367,0.24237731,incorrect,squat
0.58773404,0.18103863,-0.5878423,0.9996313,0.7104662,0.31988224,-0.2899928,0.9996691,0.51287746,0.34155092,-0.28837854,0.9995136,0.7491456,0.5392824,-0.17510414,0.9839962,0.49153477,0.5649319,-0.21748826,0.97151953,0.7553062,0.725499,-0.2617402,0.9690362,0.47855082,0.76555103,-0.28968498,0.86360896,0.68335664,0.7013996,-0.0020102183,0.9895293,0.5650128,0.709884,0.0025982778,0.9910536,0.6806241,0.9419547,0.03674505,0.749488,0.56977344,0.97265965,0.12650768,0.6735141,0.6547187,1.1597773,0.43738183,0.2677212,0.5690563,1.1839238,0.4947791,0.24574243,incorrect,squat
0.5880914,0.18087786,-0.5691339,0.9996605,0.71095335,0.3199039,-0.28469804,0.99968463,0.5129591,0.3419554,-0.28276795,0.999527,0.7491597,0.539313,-0.17317948,0.984303,0.4914666,0.56506366,-0.2217221,0.9724725,0.75532544,0.72475797,-0.25675887,0.9698352,0.47840032,0.76558036,-0.3100573,0.8664708,0.6826123,0.6986427,-0.0006869718,0.990227,0.5650132,0.70752203,0.0014398966,0.991569,0.6771258,0.92355436,-0.10075686,0.7635423,0.5705525,0.9440749,0.10820367,0.6881696,0.63199836,1.1160718,0.30204207,0.29314563,0.56969166,1.1470647,0.4941987,0.2609812,incorrect,squat
0.5883177,0.1808187,-0.50299895,0.9996862,0.7112237,0.31983656,-0.25998455,0.9996947,0.5129789,0.34243038,-0.2282832,0.99953085,0.7494433,0.53932166,-0.17020412,0.9842594,0.49144754,0.5652866,-0.17149083,0.97276527,0.7557981,0.7247551,-0.22403172,0.96917546,0.47837582,0.76574683,-0.24286166,0.86816,0.68285143,0.69676286,-0.00455594,0.9906869,0.5658261,0.7069042,0.005315793,0.99175614,0.67731535,0.9098598,-0.22104006,0.76837087,0.57063764,0.9340922,0.062878445,0.68837595,0.63031566,1.1170765,0.11753337,0.3000396,0.5702514,1.1411067,0.36662012,0.2633612,incorrect,squat
0.58856493,0.18072687,-0.52795213,0.99969774,0.71152616,0.3196701,-0.26105487,0.9996876,0.5130336,0.34244663,-0.23673375,0.99950933,0.7495433,0.5393229,-0.16709492,0.9839641,0.49143833,0.56527936,-0.16529962,0.97175735,0.75634444,0.72474164,-0.20817654,0.9680123,0.4783904,0.765762,-0.22527881,0.8623278,0.68346745,0.6952051,-0.0058128037,0.9904932,0.56628674,0.70580775,0.0066049374,0.99136966,0.68296885,0.91179,-0.12534079,0.7654854,0.5698754,0.94060695,0.070516825,0.677824,0.6465526,1.1272672,0.215466,0.29963335,0.5689067,1.1509442,0.39777008,0.25748104,incorrect,squat
0.5886768,0.18069887,-0.5239659,0.99970376,0.7117507,0.31966543,-0.25800598,0.99968547,0.51323146,0.34257686,-0.2360334,0.99950725,0.749551,0.5393838,-0.15890083,0.9839568,0.49170026,0.56521827,-0.16700745,0.9714077,0.75694144,0.72476375,-0.20397682,0.9685917,0.47840875,0.76577985,-0.23270082,0.8615534,0.6836052,0.6952476,-0.0046058847,0.9904075,0.5665101,0.70582753,0.0053612636,0.9913414,0.6829324,0.9469334,-0.02916919,0.7612702,0.5692257,0.9534118,0.08268039,0.6722244,0.65041876,1.1517587,0.30219436,0.29701328,0.56734854,1.1691288,0.41147533,0.2548173,incorrect,squat
0.5891279,0.18080443,-0.52806276,0.999702,0.7120471,0.31965986,-0.26727468,0.99966955,0.51323783,0.3432346,-0.23911127,0.99950325,0.74955446,0.5399876,-0.16284357,0.9839081,0.49170557,0.5653613,-0.17089722,0.9717403,0.7569981,0.7248762,-0.20587952,0.96866184,0.47839546,0.7676488,-0.2449198,0.86364627,0.68360674,0.69589895,-0.0063673556,0.9902244,0.5663394,0.7062999,0.00703772,0.9912982,0.6807038,0.9587702,-0.0059337197,0.7567348,0.56651753,0.9628239,0.10527567,0.6694384,0.6505202,1.1649252,0.3643112,0.29188606,0.5647114,1.183469,0.44252032,0.2520425,incorrect,squat
0.58925474,0.18077898,-0.5335929,0.99970585,0.7122803,0.31966358,-0.27126265,0.9996637,0.5132797,0.34358823,-0.24683368,0.99950874,0.749533,0.54029626,-0.16350785,0.9839683,0.49169916,0.56536764,-0.18430088,0.97242904,0.75705653,0.72495496,-0.20892787,0.9690251,0.47834635,0.7681064,-0.25983527,0.8663687,0.6828647,0.69596314,-0.005711033,0.99011815,0.56582355,0.7063156,0.006390852,0.99132437,0.6686439,0.9461532,-0.013865469,0.7572924,0.5665682,0.9654968,0.101678334,0.67105144,0.64955705,1.1651901,0.38487193,0.2931939,0.5646114,1.1858766,0.45746607,0.25396997,incorrect,squat
0.58929026,0.18082538,-0.5650648,0.9997184,0.7123308,0.31963292,-0.2935386,0.99966645,0.51328135,0.3438969,-0.26917374,0.99951124,0.7494187,0.5402958,-0.18755786,0.9840975,0.4916943,0.5653889,-0.20364031,0.9728541,0.7570624,0.7250618,-0.24064732,0.96888244,0.47834554,0.76852965,-0.2780032,0.86760515,0.6825446,0.6951477,-0.0052814293,0.9902373,0.5657289,0.70393777,0.0059706843,0.9913594,0.6697561,0.94574815,-0.080482945,0.7634047,0.56708854,0.9631981,0.0993094,0.67461,0.6459319,1.157951,0.307565,0.3009975,0.5649001,1.1806227,0.45891085,0.2581652,incorrect,squat
0.58934575,0.18094143,-0.5738267,0.9997293,0.71232355,0.3196732,-0.29614717,0.9996726,0.51321906,0.34418437,-0.2748592,0.9995238,0.7494196,0.54014415,-0.19200286,0.98450255,0.49168983,0.56542903,-0.20999114,0.97356665,0.75731003,0.72507733,-0.26137665,0.9696956,0.47825694,0.768998,-0.292668,0.87085134,0.682237,0.6951849,-0.0050695785,0.9901131,0.56554186,0.7039594,0.0057436605,0.99133664,0.6645091,0.938752,-0.02618049,0.76320344,0.566512,0.96511817,0.09780931,0.6743705,0.6462635,1.159801,0.37164643,0.30122867,0.56478846,1.1823603,0.4493175,0.25947767,incorrect,squat
0.58929515,0.18094495,-0.5808538,0.99973965,0.712271,0.31972566,-0.2989361,0.9996794,0.51325685,0.3442925,-0.2861337,0.9995385,0.74941885,0.53993547,-0.19143362,0.98470503,0.49193493,0.5655574,-0.21892142,0.97406614,0.7573424,0.72509944,-0.25797158,0.96998274,0.47833008,0.7697401,-0.29955077,0.8731026,0.6822381,0.6949263,-0.0040163705,0.9900415,0.5655583,0.7039946,0.004715747,0.99138445,0.6721538,0.9426262,-0.019068565,0.76381034,0.56749165,0.9649507,0.0951717,0.6750301,0.64731026,1.154155,0.39309666,0.30163345,0.56549174,1.1800044,0.44729027,0.26232702,incorrect,squat
0.58926356,0.18091048,-0.57549703,0.99974865,0.7122508,0.3198462,-0.2971902,0.9996854,0.51326597,0.34447557,-0.28486872,0.9995394,0.74941957,0.5394599,-0.1988505,0.9847979,0.49209276,0.56563526,-0.21728113,0.9739401,0.7574744,0.72513133,-0.26759428,0.9698638,0.47814187,0.7698805,-0.29892385,0.87250143,0.68240017,0.69482774,-0.0050809295,0.98994416,0.56602144,0.70409966,0.0058171204,0.9912925,0.67868865,0.94196147,-0.055373646,0.7651351,0.56871617,0.96287626,0.090006284,0.674853,0.6499992,1.1467983,0.342016,0.30323362,0.5663651,1.1739135,0.43005523,0.2632432,incorrect,squat
0.5890918,0.18062697,-0.5790054,0.99975324,0.7122628,0.31988028,-0.30909005,0.9996831,0.5131341,0.3445581,-0.28387988,0.9995389,0.74939036,0.5394362,-0.20947874,0.98470235,0.49226326,0.5656956,-0.2145638,0.9738444,0.75752807,0.72549224,-0.26865673,0.96915936,0.4781301,0.7703954,-0.29542598,0.87181485,0.6825647,0.694626,-0.0067002447,0.98962885,0.5660323,0.7041398,0.007434328,0.991042,0.67763245,0.94316995,-0.053787105,0.7620777,0.56868947,0.9616394,0.091486685,0.67153895,0.64748585,1.1473347,0.34386036,0.30128685,0.56547207,1.1723335,0.43163627,0.26174235,incorrect,squat
0.58894813,0.18051015,-0.5728783,0.9997471,0.71229446,0.32003164,-0.30590186,0.99967676,0.5128983,0.34469408,-0.2785072,0.9995221,0.7493796,0.53957385,-0.20727324,0.98433834,0.49226102,0.5657321,-0.20258065,0.9728269,0.75753814,0.725884,-0.26520362,0.96763617,0.47812977,0.7706236,-0.27491826,0.86507547,0.6828927,0.6948275,-0.006505709,0.98933643,0.56599224,0.7042377,0.007291132,0.9907159,0.6813441,0.94537884,-0.06261275,0.7615026,0.56869006,0.9616193,0.09847388,0.6658745,0.65339303,1.1476055,0.3351432,0.2999394,0.5654527,1.1720463,0.46372375,0.2572458,incorrect,squat
0.588823,0.18045606,-0.5848649,0.99974465,0.71228635,0.3200528,-0.307032,0.9996738,0.5126383,0.34468204,-0.28807193,0.9995203,0.74936247,0.53976065,-0.20121035,0.9841838,0.49223056,0.5657038,-0.21491507,0.9727567,0.7575456,0.72664195,-0.26267314,0.9668706,0.47812852,0.77099913,-0.28610307,0.8633801,0.68326604,0.69480675,-0.0054807398,0.9892468,0.56598985,0.7042655,0.006278866,0.9906314,0.68193716,0.9454647,-0.064810075,0.76251376,0.5686398,0.9614629,0.09842383,0.6643273,0.6533217,1.146711,0.33701676,0.29921693,0.5648618,1.1717278,0.470989,0.25559196,incorrect,squat
0.5887781,0.1804336,-0.582903,0.99973744,0.71224225,0.32006186,-0.29999673,0.99967396,0.5123874,0.34453028,-0.29086998,0.9995262,0.74931204,0.5398007,-0.1787041,0.98407966,0.49200767,0.56545913,-0.22107895,0.97292966,0.75744927,0.72664905,-0.23856683,0.9670109,0.47812706,0.7709845,-0.293249,0.8634763,0.6832679,0.6945376,0.0032459523,0.9891901,0.5659281,0.70428216,-0.0024892348,0.9906696,0.6832875,0.94848263,-0.026645532,0.7630846,0.5686085,0.9617517,0.08678486,0.6642093,0.65445733,1.1466118,0.40660796,0.2969552,0.5648562,1.17188,0.46612382,0.25450054,incorrect,squat
0.5886983,0.18058175,-0.59593564,0.9997269,0.7119905,0.3198881,-0.3006937,0.999672,0.5118011,0.34429106,-0.29748338,0.9995312,0.7491065,0.5396,-0.17870656,0.98396283,0.49183732,0.565415,-0.22665803,0.9732317,0.7574216,0.72665673,-0.23947676,0.96693635,0.47817126,0.7710014,-0.30337137,0.86478925,0.68328637,0.69416517,0.004555744,0.98910683,0.5655142,0.7043044,-0.0038371175,0.990669,0.68350863,0.9369454,-0.015790539,0.7601108,0.5683112,0.9621449,0.08694452,0.660401,0.6549754,1.1469172,0.4301973,0.29024768,0.5646771,1.1721824,0.47544116,0.2502573,incorrect,squat
