nose_x,nose_y,nose_z,nose_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,label,exercise
0.46136704,0.21339674,-1.8805166,0.99726456,0.71322316,0.34515905,-1.3207062,0.9771356,0.30067003,0.4174646,-1.3320601,0.98038465,0.7792813,0.80283743,-1.3314195,0.9614515,0.28628954,0.8634431,-1.3746994,0.98107874,0.7617523,1.1408643,-1.4700491,0.8254961,0.2528569,1.1834236,-1.492811,0.9178537,0.6193006,0.6837274,-0.016817478,0.9983767,0.43053788,0.6983982,0.01686063,0.99645156,0.61010915,0.8512629,0.83101237,0.4014586,0.4356628,0.81292367,0.9174097,0.32462272,0.5639022,0.7519931,1.924283,0.056374855,0.44726223,0.70326865,1.9140495,0.051826574,incorrect,pushup
0.4700871,0.21809262,-1.9476484,0.99640566,0.72273403,0.34894523,-1.3699837,0.9753703,0.30769005,0.40535837,-1.3772032,0.9809238,0.79159176,0.80764186,-1.3874913,0.956821,0.28438407,0.85913336,-1.43666,0.9806848,0.7721314,1.1453545,-1.5271599,0.7962464,0.24675591,1.1834922,-1.5713942,0.9162982,0.6189212,0.68548596,-0.022126699,0.99807364,0.42941278,0.68230456,0.022117715,0.9961555,0.6097673,0.8470867,0.85292816,0.3714344,0.43920332,0.8139792,0.94141024,0.29800227,0.56021994,0.7601529,1.9915297,0.053534098,0.45284954,0.70782876,2.002964,0.048917778,incorrect,pushup
0.49069983,0.22257482,-2.023882,0.99558544,0.7235583,0.35313913,-1.4329537,0.9756435,0.3077003,0.40647846,-1.4423132,0.9813963,0.7934834,0.8056458,-1.488233,0.95663184,0.28386456,0.854797,-1.5240037,0.97984135,0.7696911,1.1495737,-1.6662295,0.7861962,0.23756087,1.1865209,-1.6714092,0.9140021,0.618674,0.6932329,-0.021702671,0.9978607,0.42845637,0.6825643,0.021651058,0.9958356,0.61386055,0.8494407,0.8977728,0.34410727,0.43698502,0.81609577,0.97388995,0.2724025,0.56105775,0.7618611,2.0836136,0.050662164,0.45380658,0.7121696,2.091581,0.045801736,incorrect,pushup
0.5425195,0.23844366,-2.0698147,0.99584115,0.7439749,0.37761337,-1.4335668,0.97727954,0.32933506,0.40401748,-1.5120671,0.98162925,0.81414145,0.82252437,-1.5497015,0.9582214,0.28264764,0.8527867,-1.6303785,0.98042965,0.800155,1.1738366,-1.7837394,0.79707205,0.22102039,1.199102,-1.7879248,0.91676986,0.6364025,0.71668303,-0.010561306,0.99775076,0.43180054,0.70478,0.010337448,0.99547714,0.70319474,0.86309433,0.8353078,0.343205,0.4018798,0.82894266,0.8895999,0.25761238,0.66293144,0.7679255,1.9572523,0.050389256,0.41137594,0.7452043,1.9072711,0.04447891,incorrect,pushup
0.57329714,0.2540392,-1.9777095,0.9960097,0.76729596,0.40210095,-1.3674417,0.97807497,0.34880972,0.4055055,-1.4251039,0.98079145,0.81926334,0.8285273,-1.4384496,0.95822996,0.28271526,0.84882987,-1.5211676,0.98053986,0.7956351,1.1735249,-1.6305454,0.7971891,0.21878064,1.1981517,-1.6782814,0.9171595,0.64760584,0.7360149,-0.01037223,0.99730384,0.4393503,0.70471275,0.010189856,0.99436325,0.70817196,0.87809074,0.8271729,0.3369041,0.40405196,0.85998636,0.87033117,0.24290857,0.66734064,0.79975086,1.8974695,0.04969288,0.4133566,0.7779067,1.8564255,0.04281837,incorrect,pushup
0.5850859,0.2530693,-2.0031295,0.99619627,0.77154696,0.4041026,-1.359735,0.97899526,0.35477105,0.4069251,-1.447459,0.98045397,0.81724393,0.82794064,-1.4164245,0.95809066,0.28266567,0.8497701,-1.5440394,0.9800778,0.7956952,1.184966,-1.601552,0.7988944,0.21537793,1.2003995,-1.7093494,0.91689163,0.6497334,0.74431485,-0.009057659,0.9972309,0.44391194,0.72529334,0.008824917,0.9941484,0.71300036,0.8824141,0.85513294,0.33366433,0.4039584,0.85999715,0.9020333,0.23009895,0.674946,0.80048376,1.9672453,0.050037127,0.4145967,0.7778272,1.9200302,0.042388357,incorrect,pushup
0.60242414,0.2531605,-2.0665872,0.99630326,0.7872895,0.40529305,-1.4252641,0.9794787,0.37624735,0.41253912,-1.4988352,0.979256,0.81876886,0.83478135,-1.5204046,0.9560802,0.28215697,0.85925084,-1.6121954,0.9793459,0.79362285,1.1823374,-1.7495149,0.7945608,0.20472524,1.2016567,-1.7934183,0.9140015,0.6582047,0.7335614,-0.006829962,0.99667794,0.4553008,0.72576404,0.0067025116,0.99279827,0.70118797,0.88221914,0.8966343,0.3140702,0.404992,0.8581289,0.9120251,0.21324939,0.65244615,0.7998011,2.0459435,0.048674878,0.41850883,0.77527314,1.9858751,0.040652845,incorrect,pushup
0.6047839,0.2714739,-2.1262062,0.9963693,0.79620993,0.4174094,-1.4714818,0.9806339,0.381775,0.41287765,-1.5462793,0.97976583,0.81945056,0.85571593,-1.5920748,0.9544409,0.2828981,0.84605026,-1.675758,0.97902846,0.79774237,1.1997563,-1.8648891,0.7960321,0.20996377,1.1734127,-1.8700079,0.9130172,0.6582427,0.72751427,-0.007398249,0.99611294,0.4594353,0.7303864,0.007298759,0.9917724,0.6764326,0.8817877,0.93289804,0.29190198,0.4169384,0.85667104,0.95682317,0.19658685,0.6435582,0.80943924,2.1208954,0.046514913,0.43066302,0.77293724,2.0820668,0.038499802,incorrect,pushup
0.62020636,0.27276614,-2.0077941,0.99661624,0.8094441,0.42514843,-1.3659465,0.98191434,0.38274974,0.4143268,-1.4617298,0.9786499,0.82140464,0.8515232,-1.5118043,0.9521484,0.28398174,0.8582124,-1.6135361,0.97709787,0.8014696,1.191219,-1.73893,0.79582083,0.21024272,1.1633835,-1.740151,0.90928286,0.6637054,0.7820896,-0.0144390715,0.9946576,0.4686807,0.74947923,0.014613813,0.98762596,0.6815747,0.8960516,0.8715018,0.27185628,0.43196806,0.8661986,0.9319361,0.18094388,0.6421213,0.8517637,2.0133803,0.04523784,0.4479986,0.8017903,1.9603355,0.036516033,incorrect,pushup
0.6253569,0.28221086,-1.9579105,0.99649465,0.8177496,0.43611857,-1.332846,0.9826459,0.38800332,0.41347745,-1.4056387,0.97491354,0.82002485,0.85126466,-1.3790829,0.95052034,0.28385347,0.8690855,-1.4976027,0.97511864,0.8045796,1.1971959,-1.5803125,0.79780453,0.20597024,1.1650091,-1.6635565,0.9054354,0.6662359,0.78914386,-0.020194229,0.9920493,0.47098055,0.75820214,0.020495515,0.9809671,0.6862629,0.9204372,0.85125446,0.25513685,0.43914875,0.8870595,0.90522826,0.16742438,0.64708847,0.87720567,1.9070005,0.044216428,0.46588507,0.8308295,1.8764292,0.035026584,incorrect,pushup
0.63994825,0.27862236,-1.9563682,0.99668896,0.8255399,0.44319972,-1.3340747,0.9833821,0.3985112,0.41397074,-1.4049691,0.97131795,0.8179964,0.8667162,-1.3857456,0.94974357,0.2881553,0.8691232,-1.4969729,0.97068024,0.80731744,1.2067033,-1.6063741,0.79877305,0.20810445,1.1649196,-1.6797245,0.8889727,0.67716515,0.8031859,-0.019813173,0.9907416,0.48146123,0.7695286,0.020112045,0.977091,0.7694558,0.9316022,0.84343386,0.24770552,0.4422543,0.89160836,0.8930296,0.15813984,0.7171009,0.8773861,1.867593,0.045301177,0.48355657,0.84275115,1.8295078,0.034618467,incorrect,pushup
0.64368355,0.27652076,-1.9549687,0.99690384,0.8220378,0.4510913,-1.3326464,0.984282,0.39405257,0.415362,-1.4078051,0.9698472,0.81632775,0.8818046,-1.4667696,0.9496576,0.29081085,0.87185043,-1.5382842,0.9659912,0.8125248,1.2138942,-1.8093522,0.803963,0.20835693,1.163135,-1.7898296,0.87729037,0.6771052,0.8121089,-0.019502318,0.9903106,0.47890496,0.7685136,0.019798279,0.975451,0.7752956,0.94811434,0.82366705,0.24154487,0.44033432,0.8912661,0.8762515,0.14949554,0.70829123,0.8886507,1.8492028,0.046009164,0.48197117,0.8552897,1.7876333,0.0343158,incorrect,pushup
0.6406959,0.27584362,-1.8356797,0.99713254,0.82219297,0.45219046,-1.2303604,0.98526156,0.39498502,0.41600513,-1.3011271,0.9711319,0.8155242,0.87961113,-1.239599,0.94787633,0.2914755,0.8718225,-1.3552234,0.96574974,0.81187546,1.2135644,-1.4784642,0.8028059,0.20861593,1.1617794,-1.5597286,0.8725989,0.6745404,0.8062996,-0.02502045,0.9894081,0.47762603,0.7811014,0.025630232,0.97420675,0.71937335,0.9542925,0.81649035,0.23427778,0.46547556,0.92973894,0.8756188,0.14650562,0.6661724,0.9338475,1.8323908,0.04826376,0.5144552,0.8851003,1.7978026,0.03629717,incorrect,pushup
0.6275158,0.27481765,-1.7294283,0.9972244,0.8141481,0.44593307,-1.1562808,0.9854416,0.38936904,0.41665667,-1.2274053,0.97208637,0.81514406,0.8722684,-1.2348459,0.9447784,0.29328424,0.8708998,-1.2634115,0.9657635,0.810365,1.185548,-1.5510211,0.794979,0.24111632,1.1531919,-1.4520602,0.8744125,0.6731137,0.80023617,-0.024229707,0.98561573,0.47641444,0.78220934,0.024716178,0.9692323,0.71646225,0.9774175,0.6779617,0.23705095,0.45929533,0.9752027,0.73313665,0.15252523,0.65768325,1.0382979,1.6114544,0.051932685,0.50032264,1.0040225,1.5540094,0.04029701,incorrect,pushup
0.62227744,0.27396426,-1.6899188,0.997385,0.81031454,0.442516,-1.1149149,0.9859158,0.38619584,0.42036486,-1.1885874,0.9738743,0.8148387,0.86237687,-1.2244546,0.9425373,0.29351705,0.8707716,-1.2214369,0.9671826,0.80887204,1.1532834,-1.5651703,0.78871566,0.2521993,1.1473808,-1.4199173,0.878892,0.67194474,0.80255246,-0.023815483,0.9812796,0.47603494,0.7902313,0.024159294,0.965339,0.7161298,1.0016387,0.65375483,0.24509394,0.45683616,1.0237129,0.66203153,0.16649409,0.6541076,1.114635,1.5258557,0.05861561,0.492346,1.0967942,1.4644762,0.046096344,incorrect,pushup
0.6188088,0.2746553,-1.7450832,0.9974074,0.80553627,0.44121808,-1.1438239,0.9861016,0.38442004,0.41877425,-1.2163002,0.9753684,0.81429243,0.85051876,-1.241219,0.937147,0.29395705,0.86944604,-1.2572181,0.9677305,0.8069482,1.1544095,-1.5765734,0.78146863,0.26309508,1.14777,-1.434654,0.88498944,0.6713008,0.8006249,-0.019413171,0.9791272,0.47558165,0.7910017,0.020002028,0.9627229,0.71655846,0.9811008,0.6510571,0.2549187,0.4528129,0.98770267,0.69144845,0.177396,0.6553695,1.0625734,1.5940793,0.062669545,0.49156433,1.0319315,1.5260231,0.04967434,incorrect,pushup
0.6163837,0.27578112,-1.7275301,0.99728334,0.80233544,0.439312,-1.133152,0.9859287,0.38403827,0.43862778,-1.2032243,0.97658825,0.8129535,0.84302974,-1.2110763,0.9321294,0.2937832,0.8693965,-1.2351613,0.9684013,0.8062312,1.1547261,-1.5505865,0.77207017,0.264824,1.1493801,-1.4058081,0.8895802,0.67073643,0.79711926,-0.01682332,0.97589236,0.47500405,0.79714715,0.01758248,0.9597648,0.7155665,0.98525494,0.6202073,0.26201266,0.45112967,1.0010769,0.6590682,0.18788308,0.65503925,1.0950999,1.5556659,0.06523034,0.48822007,1.0710794,1.4827324,0.05261528,incorrect,pushup
0.5362721,0.28568494,-1.6865858,0.9961453,0.74388117,0.43935576,-1.1579742,0.9853313,0.34045166,0.43786523,-1.2113394,0.9774641,0.7951094,0.84434146,-1.2065773,0.9239597,0.2937408,0.8634375,-1.2761788,0.9574953,0.80592287,1.1961824,-1.4369886,0.7551897,0.2679518,1.1525775,-1.4112568,0.88031185,0.62013793,0.7691825,-0.011169276,0.97646767,0.42853433,0.7331927,0.011701534,0.96097296,0.602601,0.9208721,0.66199857,0.24729273,0.41451415,0.86665094,0.72698045,0.18229869,0.5740985,0.8861317,1.6122234,0.060813427,0.440701,0.83344764,1.5403398,0.05087439,incorrect,pushup
0.46625695,0.28599557,-1.5926464,0.9929648,0.70327383,0.4230156,-1.1278533,0.9850647,0.31114265,0.4280952,-1.1478794,0.9777649,0.77969486,0.81964236,-1.1557152,0.9189609,0.28828514,0.8476592,-1.1953543,0.9389628,0.7970192,1.1866646,-1.3587638,0.74705786,0.26376894,1.1454737,-1.3028579,0.8695405,0.5978412,0.749442,-0.011526374,0.9762281,0.4078226,0.7153073,0.01201724,0.9604024,0.578835,0.87465304,0.6505908,0.23450196,0.40366182,0.8095168,0.7313074,0.17524388,0.5582682,0.80957884,1.5421426,0.056625698,0.43963236,0.74824196,1.505098,0.04854329,incorrect,pushup
0.47447172,0.28210574,-1.6664416,0.99031264,0.6963718,0.40830514,-1.1700938,0.98515195,0.30826157,0.42332608,-1.1817456,0.97786534,0.77393603,0.8137453,-1.1959198,0.9180742,0.2837575,0.8499785,-1.2295948,0.9282883,0.7806957,1.1657571,-1.4387254,0.74365336,0.2617355,1.16072,-1.396306,0.85873955,0.6001992,0.74766976,-0.012418705,0.9766247,0.4082775,0.7238238,0.012734202,0.96033186,0.6090236,0.8912497,0.668055,0.22497997,0.39350697,0.8381347,0.781536,0.16391833,0.56764185,0.8138123,1.602264,0.052689407,0.44118008,0.7645649,1.5174007,0.04548272,incorrect,pushup
0.4783775,0.28838405,-1.5613152,0.9891445,0.67113715,0.39361703,-1.0967519,0.9855917,0.28482667,0.418996,-1.1318462,0.97882,0.75666106,0.78184545,-1.0860972,0.9175902,0.27113664,0.8369619,-1.1745929,0.92274517,0.7753045,1.1332394,-1.247379,0.7487522,0.26406655,1.1591659,-1.2891431,0.86032355,0.57962126,0.74984163,-0.012234427,0.97701114,0.38990256,0.72925466,0.012516873,0.96056974,0.5974369,0.89229715,0.6504845,0.21509245,0.39228216,0.8533707,0.73896146,0.15558201,0.5628251,0.8193203,1.5092844,0.049706277,0.44059658,0.76574856,1.4778324,0.043519627,incorrect,pushup
0.44159794,0.29689935,-1.5542033,0.98825336,0.660768,0.38348034,-1.0808314,0.98612124,0.2744658,0.4190164,-1.1168878,0.97925764,0.75128615,0.7752737,-1.0742059,0.91920763,0.26719043,0.83746344,-1.158646,0.9195277,0.76884043,1.123075,-1.2432715,0.7546827,0.26389286,1.1601044,-1.2747087,0.86336434,0.57815915,0.7454189,-0.013606971,0.97789526,0.3889956,0.7328165,0.013862537,0.96097165,0.5997716,0.8956569,0.6387851,0.21645063,0.3914757,0.86287445,0.74105346,0.15207641,0.5617651,0.8373953,1.4941862,0.048140742,0.44230932,0.78523797,1.4761307,0.042561065,incorrect,pushup
0.3904391,0.2879343,-1.5229932,0.9889785,0.65396154,0.3881893,-1.0656425,0.9861199,0.2539416,0.42745072,-1.084864,0.9799737,0.7417334,0.7791141,-1.0554063,0.92181003,0.26365644,0.8416888,-1.1129115,0.91740763,0.7632203,1.1096922,-1.2598336,0.7544291,0.2629598,1.1583455,-1.2436324,0.8645636,0.5696831,0.74651587,-0.015808089,0.97915065,0.37438264,0.7403916,0.016142398,0.9627003,0.6085435,0.9239067,0.58678377,0.23708136,0.3719855,0.89002836,0.73884505,0.16188444,0.5678927,0.85453063,1.4151484,0.051370446,0.42639977,0.7988792,1.4330059,0.04659819,incorrect,pushup
0.40334496,0.28751585,-1.5857799,0.9895274,0.6532364,0.39333516,-1.074313,0.9866437,0.24953718,0.44752914,-1.1237046,0.98028314,0.7382279,0.7828879,-1.1613219,0.9224829,0.26187122,0.8840037,-1.1741979,0.91618115,0.7639761,1.0866596,-1.474275,0.7551476,0.24873781,1.1828922,-1.3101355,0.859642,0.5684245,0.7569703,-0.018128041,0.9800997,0.3673802,0.77787393,0.018521037,0.9630791,0.6147017,0.96489745,0.44953066,0.24831724,0.37040123,0.9485104,0.67315423,0.16144511,0.56160843,0.9019443,1.3634131,0.05198505,0.42858735,0.89109105,1.4051446,0.04742119,incorrect,pushup
0.37925696,0.3455963,-1.5722499,0.9893128,0.6293048,0.4307477,-1.084058,0.9867887,0.21502852,0.46399468,-1.0861797,0.97906595,0.7332681,0.7865629,-1.0820429,0.92575705,0.2456477,0.8830019,-1.076174,0.90565294,0.76633584,1.1000941,-1.2540236,0.75365233,0.23103413,1.1845601,-1.2126948,0.83635956,0.5477522,0.80207175,-0.0251456,0.9800538,0.3505224,0.8106605,0.025610108,0.96200776,0.6026852,0.96740496,0.6204721,0.24901868,0.3724609,0.97892475,0.77305186,0.15576866,0.5351687,0.9314396,1.4864767,0.049907114,0.42958838,0.89886844,1.5363584,0.045251977,incorrect,pushup
0.37112778,0.35863993,-1.5897952,0.98948514,0.6275767,0.4601755,-1.0899782,0.9871861,0.20759287,0.47560808,-1.1079328,0.9758304,0.734414,0.8059864,-1.1137339,0.9305944,0.23822784,0.91285515,-1.1039819,0.89890337,0.763196,1.148092,-1.2644935,0.76214224,0.21580169,1.2209122,-1.2317221,0.8137261,0.5391616,0.82560176,-0.024693819,0.980037,0.34937018,0.85927117,0.025152814,0.9596803,0.5939707,1.0051419,0.6305311,0.2498381,0.37038463,1.039062,0.76759434,0.15318447,0.5334069,0.99560386,1.4946811,0.04742871,0.43124565,0.96923393,1.5168536,0.04289254,incorrect,pushup
0.36341727,0.35595897,-1.6062044,0.9903223,0.6308953,0.4765039,-1.1037992,0.9875815,0.20258959,0.47715262,-1.1188601,0.9756119,0.73448616,0.8134488,-1.1264298,0.933987,0.23574774,0.91547775,-1.1386622,0.89518905,0.75746536,1.1560743,-1.2701001,0.7682111,0.2064249,1.2207589,-1.3186246,0.80403286,0.5356904,0.82600313,-0.02499308,0.9802411,0.34531426,0.8648545,0.025490731,0.95952576,0.5673489,0.9953471,0.6796716,0.24847512,0.36905932,1.0233915,0.7765659,0.15361525,0.5180744,0.98892194,1.5846561,0.047146056,0.4237976,0.9552015,1.576879,0.04262967,incorrect,pushup
0.36016265,0.35236645,-1.5595025,0.99108565,0.63093674,0.47789326,-1.0817928,0.9873906,0.20251262,0.4740224,-1.0886233,0.97573024,0.73316026,0.8049837,-1.1292343,0.93643075,0.2343357,0.9176816,-1.1339767,0.8940475,0.7588353,1.1104295,-1.3766978,0.767424,0.20321569,1.2142673,-1.3387748,0.7999743,0.54113007,0.8328577,-0.02509676,0.978393,0.34687057,0.8716552,0.025673265,0.95568204,0.57188493,0.9964522,0.66553485,0.25568357,0.3715167,1.0382655,0.7278486,0.16102837,0.5292489,1.0182441,1.5136595,0.05043549,0.42600164,0.9796175,1.5117022,0.04461354,incorrect,pushup
0.35546035,0.35724804,-1.5504564,0.9916084,0.6278509,0.47471517,-1.0786554,0.98667544,0.20196171,0.475572,-1.0801756,0.97578186,0.73028445,0.8007236,-1.1037633,0.9385772,0.23308244,0.92070353,-1.1107042,0.8961121,0.756515,1.1138577,-1.3324203,0.7654839,0.20507705,1.2220361,-1.3072308,0.8007522,0.54442054,0.83236974,-0.025000434,0.97548497,0.34797877,0.8724521,0.025610864,0.95014614,0.5756615,1.0009458,0.6390268,0.26539198,0.37218767,1.057909,0.6928926,0.1692321,0.53567356,1.0405385,1.4598464,0.053631704,0.4344748,1.0029973,1.4539301,0.045665883,incorrect,pushup
0.36257783,0.36914688,-1.5639814,0.9915535,0.6278552,0.47226456,-1.0889161,0.98520494,0.20934124,0.48067296,-1.0914983,0.9728572,0.732828,0.80201036,-1.1061794,0.94077504,0.23581585,0.92264426,-1.1271989,0.89686394,0.7578449,1.1268673,-1.3360258,0.7635143,0.20700085,1.2582035,-1.3087094,0.79540974,0.5477519,0.8350605,-0.025419077,0.97149307,0.3506364,0.87732375,0.026100472,0.94149125,0.5789572,1.014305,0.53390753,0.2801086,0.36218387,1.0737264,0.6884369,0.17957328,0.5452558,1.0800234,1.3430045,0.05673155,0.43391418,1.0570134,1.3891106,0.0464343,incorrect,pushup
0.36311635,0.367242,-1.547974,0.99179643,0.6279168,0.47337046,-1.0903082,0.98431337,0.2110558,0.48006523,-1.0806909,0.97006184,0.73338544,0.8055654,-1.1107247,0.94373876,0.23724882,0.9252908,-1.1133666,0.8969657,0.7589645,1.1451566,-1.3119302,0.76617414,0.2073702,1.2637312,-1.2804074,0.78865325,0.54928225,0.8392509,-0.025364429,0.9691013,0.35184404,0.87777466,0.026059207,0.9353935,0.58225864,1.0259179,0.5237197,0.29455602,0.35264763,1.0768431,0.6886707,0.19243278,0.5464203,1.0828903,1.3353187,0.05913965,0.42834496,1.0594478,1.366822,0.047999695,incorrect,pushup
0.3693542,0.34404704,-1.6630566,0.9921088,0.64088947,0.4674203,-1.1781166,0.98398805,0.23527296,0.47802523,-1.0976416,0.96847343,0.7561512,0.8281416,-1.1491435,0.94697934,0.24757294,0.91426367,-1.1131628,0.8954631,0.7593747,1.1793798,-1.2999808,0.7708921,0.21141875,1.2539076,-1.2816279,0.78318524,0.5719213,0.8362141,-0.03155791,0.9692857,0.371796,0.86823386,0.032190487,0.93553346,0.61065495,1.0181625,0.6373919,0.3030414,0.36844823,1.0562017,0.80575305,0.19821106,0.5540171,1.0642687,1.5631651,0.059959814,0.45024282,1.0360154,1.5812805,0.048655123,incorrect,pushup
0.40785176,0.3354275,-1.6462727,0.9924089,0.6674528,0.45402542,-1.1730607,0.98427963,0.27382576,0.47513676,-1.097729,0.96864116,0.770988,0.82945484,-1.1338577,0.94944805,0.2649178,0.89866644,-1.0664926,0.8975794,0.7564563,1.1780177,-1.2268873,0.7755516,0.22274287,1.2364575,-1.1935354,0.78544503,0.59954774,0.8339116,-0.03296635,0.9698713,0.39605466,0.8527119,0.033572968,0.9344735,0.63646483,1.0443054,0.48467922,0.31899136,0.38003165,1.0559787,0.73538345,0.20591514,0.5646859,1.0643531,1.3968409,0.061029118,0.47214597,1.0336449,1.4480852,0.050226875,incorrect,pushup
0.4101428,0.3229164,-1.667598,0.9918086,0.67752546,0.44486943,-1.1908095,0.9829448,0.27953362,0.47434822,-1.1020191,0.96763813,0.7770566,0.8435738,-1.146403,0.95064616,0.26736277,0.89866924,-1.0882324,0.8972733,0.7574185,1.1876804,-1.2630348,0.7727313,0.22792414,1.2339216,-1.2343948,0.785004,0.6073928,0.8325397,-0.033372052,0.9685859,0.40348014,0.851108,0.034001447,0.93222845,0.63041794,1.0332385,0.648032,0.32008597,0.39157894,1.054353,0.7902562,0.21194036,0.56772494,1.0765363,1.5735052,0.06139393,0.47309035,1.0390923,1.5890334,0.05004522,incorrect,pushup
0.47755605,0.323812,-1.8151938,0.99218214,0.71091527,0.4450155,-1.2418194,0.98332083,0.30864552,0.47536594,-1.2296876,0.96987826,0.7853397,0.851406,-1.1750829,0.95325226,0.27927667,0.8977625,-1.2005897,0.9050116,0.75601673,1.1877652,-1.2719841,0.7700722,0.23871967,1.2331486,-1.3706242,0.7928654,0.62614834,0.84440523,-0.01579018,0.9666444,0.420664,0.8614844,0.01662824,0.9329924,0.63154966,1.2214862,0.57510483,0.3197692,0.4159197,1.2413472,0.5777132,0.23170552,0.60955197,1.4453819,1.5165888,0.059738006,0.46096063,1.4535087,1.3861028,0.052368995,incorrect,pushup
0.47365957,0.32373634,-1.7409837,0.9921803,0.7254065,0.4509354,-1.2193489,0.9831501,0.31332657,0.4748611,-1.19278,0.97161514,0.7868494,0.8651684,-1.1770273,0.9538337,0.28452912,0.89760506,-1.178847,0.9093743,0.76443005,1.1914529,-1.2930301,0.76820683,0.24699187,1.2378863,-1.3428414,0.79306746,0.62675375,0.8348085,-0.014694226,0.96584475,0.42245144,0.86059684,0.015516391,0.9344679,0.631302,1.1333374,0.6407262,0.32987794,0.41653913,1.1563191,0.64279455,0.25613928,0.60162485,1.2635484,1.5323069,0.06734882,0.46313232,1.2667484,1.4114834,0.061123833,incorrect,pushup
0.5465919,0.3237752,-1.6942612,0.9928192,0.75398684,0.4492921,-1.0866628,0.9838314,0.34548107,0.47434333,-1.177773,0.9742382,0.79200876,0.8613321,-0.97623664,0.9532508,0.29684165,0.8870905,-1.1273195,0.91734844,0.7796949,1.1874303,-1.0712197,0.7561463,0.2621824,1.2373564,-1.264984,0.80101997,0.6418805,0.8370991,-0.00700759,0.96379447,0.44536844,0.8656197,0.0076302043,0.9370268,0.6315954,1.1831018,0.6370672,0.34450337,0.4378981,1.215976,0.56700593,0.29553133,0.60557044,1.4038804,1.433645,0.082595274,0.4582328,1.43735,1.2895052,0.083118275,incorrect,pushup
0.53845704,0.31658623,-1.9232785,0.9934092,0.75768137,0.4468997,-1.3204911,0.98522604,0.35057566,0.47103545,-1.2505614,0.97631985,0.7967167,0.8661231,-1.2443713,0.9564952,0.30100015,0.8737113,-1.1877433,0.9242643,0.778213,1.191352,-1.388992,0.77131546,0.26089305,1.2088764,-1.3893977,0.8134986,0.64793086,0.8364878,-0.008042378,0.9662971,0.44469914,0.86422354,0.008861383,0.94148386,0.6427677,1.2225007,0.06823185,0.3524347,0.42912,1.2299211,0.23307022,0.31045595,0.6012106,1.4470859,1.2320203,0.07972625,0.4263358,1.4503047,1.1415403,0.087523706,incorrect,pushup
0.63238245,0.36835334,-1.8100951,0.9923859,0.8022953,0.42598408,-1.1622369,0.9860976,0.37786365,0.49521154,-1.2150309,0.9771539,0.809971,0.8483867,-1.1283976,0.9495356,0.3005094,0.8680245,-1.1775477,0.92920303,0.7848952,1.161478,-1.3653203,0.7652892,0.25738952,1.1832695,-1.358852,0.8159994,0.68275404,0.85110605,-0.0040796176,0.9648046,0.48844123,0.86905676,0.0050236066,0.9388827,0.70553976,1.1206368,0.5028144,0.3458215,0.46187386,1.1653744,0.4852446,0.3058039,0.6455766,1.2121427,1.5431824,0.07608278,0.4794839,1.2107913,1.3931495,0.084043,incorrect,pushup
0.6565228,0.38383242,-1.7964833,0.99261767,0.8245597,0.42816147,-1.1232115,0.98703104,0.3944979,0.5160882,-1.2011942,0.9772153,0.8154251,0.84775215,-1.2117927,0.94199467,0.30050588,0.8646449,-1.1966958,0.9326163,0.7879807,1.1529629,-1.6129345,0.7694602,0.25227094,1.1805295,-1.3708527,0.8185706,0.70175725,0.8599711,0.00037065585,0.9653555,0.51117504,0.8772801,0.0004101664,0.9369468,0.79328156,1.0077635,0.7289151,0.34286794,0.49715227,1.0907614,0.7240899,0.29801962,0.73650056,1.0576805,1.6558784,0.075404525,0.52239275,1.0605088,1.5396879,0.080901556,incorrect,pushup
0.6733089,0.38167104,-1.79758,0.99300444,0.8257843,0.42933995,-1.1009815,0.9879967,0.3972019,0.5122332,-1.2079961,0.97868276,0.8172596,0.8365513,-1.2120547,0.926552,0.2980142,0.86402154,-1.2163785,0.9365483,0.78630406,1.1094471,-1.6414614,0.7626741,0.2561957,1.165199,-1.3673455,0.8182532,0.70643485,0.86092436,0.028933138,0.9658282,0.5163731,0.88408166,-0.028346052,0.9370061,0.80486727,1.0019186,0.71413505,0.3305493,0.511629,1.0912297,0.70184016,0.29473487,0.770338,1.0310295,1.631526,0.0721203,0.54311526,1.0690116,1.5225434,0.07797106,incorrect,pushup
