nose_x,nose_y,nose_z,nose_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,label,exercise
0.54894763,0.40622142,-0.46876583,0.9999451,0.68382996,0.58855194,-0.16032904,0.9994353,0.42918172,0.57343525,-0.109506175,0.9998356,0.6922534,0.8249474,-0.19822812,0.91562873,0.3877338,0.85630214,-0.25804868,0.9324585,0.6346127,0.8781484,-0.49283108,0.86247754,0.4058807,0.8859485,-0.7716291,0.8941575,0.625548,1.0214599,-0.0097964015,0.5262726,0.47180247,1.0188626,0.011937956,0.5528969,0.62139046,1.3685278,0.11213517,0.009538601,0.45495573,1.3691406,0.117494605,0.003711513,0.6129969,1.6745682,0.47115144,0.0007049007,0.45453176,1.6729023,0.41335386,0.00033888733,correct,bicep_curl
0.5489353,0.40606448,-0.47109604,0.9999482,0.68383145,0.58908635,-0.15287147,0.9994829,0.4291367,0.5735727,-0.11104528,0.99984205,0.6927787,0.83004147,-0.18617748,0.9204328,0.38719052,0.8601811,-0.24274592,0.93214715,0.6391902,0.8890314,-0.5052405,0.86803937,0.4058911,0.89403087,-0.74738944,0.8957601,0.61931145,1.0237166,-0.009660872,0.5195377,0.46861467,1.0193199,0.011808275,0.54442275,0.6150675,1.3739722,0.10493263,0.009378292,0.44780335,1.3704393,0.11199075,0.0035456354,0.60540044,1.6822377,0.4507521,0.00067092525,0.4475994,1.6760043,0.38023672,0.0003204246,correct,bicep_curl
0.5489125,0.40538818,-0.45009422,0.99995154,0.6837179,0.58838916,-0.14673343,0.9995287,0.429092,0.5735425,-0.09946458,0.9998499,0.70155686,0.83296055,-0.1644385,0.9244953,0.38723636,0.8636864,-0.21917415,0.9320522,0.6457311,0.8743778,-0.4637781,0.8773921,0.40593672,0.88230735,-0.699263,0.90105015,0.619775,1.024104,-0.008856743,0.5199403,0.4687819,1.0209081,0.010995457,0.54437137,0.6232721,1.3739456,0.102451764,0.008897006,0.4569419,1.3709272,0.11686822,0.0033162294,0.61520994,1.6808723,0.4330359,0.00062976434,0.45678765,1.6761128,0.39365453,0.0002989763,correct,bicep_curl
0.54890627,0.40504614,-0.4663631,0.9999549,0.68302816,0.58564717,-0.15477723,0.9995722,0.42908764,0.5726207,-0.10822686,0.9998613,0.7093647,0.8334338,-0.19501886,0.9284104,0.38751644,0.8655797,-0.23607138,0.93529963,0.6517168,0.857579,-0.5593518,0.8870636,0.4045035,0.8801557,-0.77333796,0.9092213,0.6250583,1.0225991,-0.008445764,0.52497154,0.47023067,1.0227913,0.010604831,0.55144554,0.63715017,1.370486,0.098439336,0.008366611,0.4699523,1.3713176,0.12923446,0.0030956499,0.63494825,1.6752564,0.43158215,0.00058655126,0.47483525,1.6759605,0.4271911,0.0002772838,correct,bicep_curl
0.54810065,0.40737242,-0.60591644,0.9999582,0.6821173,0.5856765,-0.25732157,0.999611,0.4285975,0.574275,-0.21497893,0.9998715,0.7076386,0.88226444,-0.3006367,0.93015766,0.38885862,0.89078367,-0.35989767,0.940068,0.6533501,0.8062154,-0.6065042,0.89783007,0.41821927,0.7955352,-0.80968964,0.9173364,0.6284303,1.018072,-0.0053127534,0.5412583,0.4715199,1.0218492,0.00731519,0.5665216,0.6452251,1.3651297,0.095014505,0.008241296,0.48583022,1.3715426,0.19977163,0.0032498322,0.64838415,1.6695634,0.44407433,0.0005962271,0.49484277,1.6740489,0.5583664,0.0002647583,correct,bicep_curl
0.54698974,0.40916,-0.62680703,0.99996096,0.68136823,0.5865743,-0.27305096,0.99964345,0.4283596,0.57647914,-0.2263901,0.9998787,0.70388234,0.90128165,-0.34547713,0.93210083,0.38966617,0.90456986,-0.38591045,0.9439626,0.6530857,0.77881926,-0.6518237,0.9075095,0.42792082,0.7717374,-0.83207643,0.9243035,0.6307658,1.0174055,-0.0047616484,0.5564319,0.47247982,1.0217676,0.00669048,0.57982117,0.6456553,1.3665316,0.09213591,0.008396792,0.48648667,1.3792782,0.20418592,0.0035322458,0.6481997,1.671309,0.44264588,0.00061878556,0.4953305,1.6783544,0.5571659,0.0002570934,correct,bicep_curl
0.54581255,0.4102592,-0.58841175,0.99996334,0.68096524,0.58724385,-0.24725015,0.9996715,0.42830133,0.57739586,-0.20117974,0.99988395,0.70084167,0.9039962,-0.3258217,0.9325568,0.38993847,0.90796906,-0.357711,0.946404,0.6527297,0.7631926,-0.6310636,0.91603327,0.4323995,0.75759417,-0.8311868,0.9298298,0.63158166,1.0162283,-0.0051587587,0.555158,0.4728611,1.0209054,0.007098682,0.5762076,0.6456145,1.367651,0.07213181,0.008319075,0.48641285,1.3833146,0.19689456,0.0035845262,0.64868784,1.6735768,0.40793625,0.0006265519,0.49615487,1.6823771,0.533744,0.0002450868,correct,bicep_curl
0.54468673,0.4109874,-0.5768979,0.99996567,0.68066454,0.58757436,-0.23790102,0.999698,0.42829028,0.57799655,-0.19033056,0.99988973,0.69984615,0.90266,-0.32254714,0.93425834,0.3899477,0.9077471,-0.35511655,0.94934994,0.65254456,0.7592774,-0.6307151,0.92385685,0.43401152,0.74836135,-0.8289286,0.93531257,0.631629,1.0143479,-0.0050750184,0.5647835,0.47288713,1.0196866,0.006996181,0.58317393,0.6454271,1.3677295,0.06432094,0.00856259,0.48492295,1.3832717,0.1882844,0.0038321833,0.64701945,1.6736605,0.3912373,0.0006556341,0.4942561,1.6823262,0.51450914,0.00023815194,correct,bicep_curl
0.54392666,0.41028136,-0.57349086,0.99996775,0.6804556,0.58777374,-0.2369105,0.9997242,0.4281443,0.5782455,-0.18903002,0.99989635,0.7004838,0.89763373,-0.3448214,0.93793726,0.39021543,0.90642285,-0.36867136,0.9523743,0.6512878,0.7670265,-0.73819125,0.9306001,0.4289004,0.76191163,-0.8882623,0.9406412,0.63186496,1.0143797,-0.0052816086,0.5785715,0.47392526,1.0197214,0.007166053,0.59759885,0.64500445,1.3666077,0.06938717,0.008749356,0.48481694,1.3819593,0.1768826,0.0038296378,0.6467451,1.6709764,0.39802605,0.0006648931,0.49351507,1.6797557,0.48972017,0.00023485227,correct,bicep_curl
0.54351777,0.4087239,-0.5043655,0.99996805,0.6804217,0.58778477,-0.16871682,0.9997419,0.4279984,0.57770264,-0.13042611,0.99990094,0.70065916,0.8692553,-0.28453213,0.938661,0.39094508,0.8985325,-0.31025213,0.95441294,0.6516176,0.781077,-0.69685525,0.93308574,0.42411798,0.80286807,-0.8600513,0.9447349,0.6319016,1.0144114,-0.005492515,0.57186466,0.4740417,1.0198768,0.007404825,0.59409,0.64488673,1.3654962,0.052264847,0.008447009,0.48362613,1.3787016,0.1018695,0.003667254,0.6465354,1.6704783,0.36750087,0.00062702526,0.49169287,1.6783134,0.35542855,0.00022434306,correct,bicep_curl
